query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff	query_tissue	ref_tissue
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Oligodendrocyte	0.77	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Non-neuron	nan	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	L6b	nan	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	L5 ET	0.0	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	GABAergic	0.5742574257425742	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	L2/3-6 IT	0.7384615384615385	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	SST	1.0	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Microglia	0.7692307692307693	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Endothelial	0.0	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Astrocyte	0.73224043715847	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	L6 CT	nan	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	VLMC	nan	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Glutamatergic	0.6987951807228916	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	PVALB	1.0	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	OPC	0.5490196078431373	0.45546699727729206		0.598966434669355	subclass	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Non-neuron	nan	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	GABAergic	0.5742574257425742	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Oligodendrocyte lineage	0.8446215139442231	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Vascular	0.0	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	MGE	1.0	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	L2/3-6 IT	0.7384615384615385	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Microglia	0.7692307692307693	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Astrocyte	0.73224043715847	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Glutamatergic	0.6987951807228916	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	deep layer non-IT	0.38333333333333336	0.57409401985938		0.6500172378724272	class	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Non-neuron	0.8605577689243028	0.7481824909713356		0.7634701085899278	family	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	Glutamatergic	0.7935135135135135	0.7481824909713356		0.7634701085899278	family	0.0	anterior cingulate cortex	primary auditory cortex
lim_Cingulate	Dissection_Primary_auditory_cortexA1	GABAergic	0.5904761904761905	0.7481824909713356		0.7634701085899278	family	0.0	anterior cingulate cortex	primary auditory cortex
