ref	query	key	label	auc	optimal threshold
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	Astrocyte	0.9999073301825595	0.17
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	Endothelial	0.9883247733715024	0.09
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	L2/3-6 IT	0.9287290393161548	0.41
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	L5/6 NP	0.624453125	0.06
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	LAMP5	0.9998858056412014	0.41
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	Microglia	0.9967794871794872	0.33
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	OPC	0.9999113357272686	0.11
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	Oligodendrocyte	0.9996329905222828	0.17
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	PVALB	0.9983722039796806	0.12
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	SST	0.9997313994090787	0.46
Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	velmeshev_ACC	rachel_subclass	VIP	0.9399806881130254	0.1
