ref	query	key	label	auc	optimal threshold
primary_visual_cortex	velmeshev_PFC	rachel_subclass	Astrocyte	0.9900000000000001	0.31
primary_visual_cortex	velmeshev_PFC	rachel_subclass	Endothelial	0.9934895833333333	0.22
primary_visual_cortex	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.7847124824684433	0.08
primary_visual_cortex	velmeshev_PFC	rachel_subclass	L5/6 NP	0.7096774193548387	0.05
primary_visual_cortex	velmeshev_PFC	rachel_subclass	LAMP5	1.0	0.41
primary_visual_cortex	velmeshev_PFC	rachel_subclass	Microglia	1.0	0.24
primary_visual_cortex	velmeshev_PFC	rachel_subclass	OPC	0.988421052631579	0.06
primary_visual_cortex	velmeshev_PFC	rachel_subclass	Oligodendrocyte	1.0	0.3
primary_visual_cortex	velmeshev_PFC	rachel_subclass	PVALB	1.0	0.37
primary_visual_cortex	velmeshev_PFC	rachel_subclass	SST	0.9769503546099291	0.11
primary_visual_cortex	velmeshev_PFC	rachel_subclass	VIP	1.0	0.32
