query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
rosmap	primary_auditory_cortex	Oligodendrocyte	0.9981308411214953	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Endothelial	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	GABAergic	0.9959839357429718	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	CGE	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Non-neuron	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	SST	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	VLMC	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Astrocyte	1.0	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Microglia	0.9863013698630136	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	unknown	nan	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	OPC	0.9620253164556962	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Pericyte	0.0	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	Glutamatergic	0.9607635206786851	0.45409269106629707		0.9747132564037385	rachel_subclass	0.0
rosmap	primary_auditory_cortex	MGE	nan	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Non-neuron	nan	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	GABAergic	0.9959839357429718	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	CGE	nan	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Oligodendrocyte lineage	0.993485342019544	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Astrocyte	1.0	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Microglia	0.9863013698630136	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	unknown	nan	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Vascular	1.0	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Glutamatergic	0.9607635206786851	0.5936534168304214		0.9777627691916353	rachel_class	0.0
rosmap	primary_auditory_cortex	Non-neuron	0.9948051948051948	0.734923924902716		0.9768006763591068	rachel_family	0.0
rosmap	primary_auditory_cortex	GABAergic	0.9841269841269841	0.734923924902716		0.9768006763591068	rachel_family	0.0
rosmap	primary_auditory_cortex	Glutamatergic	0.9607635206786851	0.734923924902716		0.9768006763591068	rachel_family	0.0
rosmap	primary_auditory_cortex	unknown	nan	0.734923924902716		0.9768006763591068	rachel_family	0.0
