ref	query	key	label	auc	optimal threshold
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	Astrocyte	1.0	0.16
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	Endothelial	1.0	0.27
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	L2/3-6 IT	0.8476107226107227	0.16
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	L5/6 NP	0.7783505154639174	0.02
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	LAMP5	1.0	0.43
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	Microglia	1.0	0.26
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	OPC	1.0	0.55
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	Oligodendrocyte	1.0	0.34
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	PVALB	0.9991134751773049	0.16
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	SST	0.9926315789473684	0.14
dorsolateral_prefrontal_cortex	velmeshev	rachel_subclass	VIP	0.93359375	0.09
