query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff	query_tissue	ref_tissue
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	CGE	nan	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	OPC	0.5714285714285714	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Endothelial	0.8	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	PVALB	0.6666666666666666	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L6 CT	nan	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L5/6 NP	0.0	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	LAMP5	1.0	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L5 ET	nan	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Astrocyte	0.88	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	GABAergic	nan	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Glutamatergic	0.9285714285714286	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Microglia	1.0	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L6b	nan	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L2/3-6 IT	0.7111111111111111	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Oligodendrocyte	0.8888888888888888	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	SST	0.6666666666666666	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	VIP	0.5333333333333333	0.5086274509803922		0.7631777777777777	subclass	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	CGE	0.631578947368421	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	deep layer non-IT	0.25	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Astrocyte	0.88	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	GABAergic	nan	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Vascular	0.8	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	MGE	0.8333333333333334	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Glutamatergic	0.9285714285714286	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Microglia	1.0	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	L2/3-6 IT	0.7111111111111111	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Oligodendrocyte lineage	0.7916666666666666	0.6826261487050961		0.7975906850459482	class	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	GABAergic	0.6666666666666666	0.788879318595081		0.8286161355153604	family	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Non-neuron	0.8604651162790697	0.788879318595081		0.8286161355153604	family	0.0	prefrontal cortex	multiple tissues
velmeshev_PFC	Human_Multiple_Cortical_Areas_SMART-seq	Glutamatergic	0.8395061728395061	0.788879318595081		0.8286161355153604	family	0.0	prefrontal cortex	multiple tissues
