query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L6b	0.5	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L5 ET	0.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	OPC	1.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	SNCG	nan	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Endothelial	nan	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Chandelier	1.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	PVALB	1.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Microglia	0.6666666666666666	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	VIP	0.8	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Oligodendrocyte	0.9887640449438202	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	SST	1.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Astrocyte	0.8571428571428571	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L2/3-6 IT	0.6875	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L5/6 NP	0.0	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L6 CT	nan	0.5666715712502229		0.8269497726056716	rachel_subclass	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	L2/3-6 IT	0.6875	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Astrocyte	0.8571428571428571	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	CGE	1.0	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	MGE	1.0	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Oligodendrocyte lineage	0.9896907216494846	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Vascular	nan	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Microglia	0.6666666666666666	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	deep layer non-IT	0.5833333333333334	0.7230416973490428		0.8762877393225331	rachel_class	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Non-neuron	0.9836065573770492	0.9826307572209211		0.9798067915690867	rachel_family	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	Glutamatergic	0.9642857142857143	0.9826307572209211		0.9798067915690867	rachel_family	0.0
pineda	Whole_Taxonomy_-_MTG_Seattle_Alzheimers_Disease_Atlas_SEA-AD	GABAergic	1.0	0.9826307572209211		0.9798067915690867	rachel_family	0.0
