ref	query	key	label	auc	optimal threshold
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	Astrocyte	0.9993039772727272	0.19
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	Endothelial	0.9940439932318105	0.08
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.9671231808731808	0.31
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	L5/6 NP	0.6668160860655737	0.02
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	LAMP5	0.9993965955284553	0.13
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	Microglia	0.9996443812233285	0.11
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	OPC	0.9966771671672718	0.06
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	Oligodendrocyte	0.9999340553624627	0.31
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	PVALB	0.9917617378491216	0.07
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	SST	0.9987782587782588	0.17
Dissection_Dorsolateral_prefrontal_cortex_DFC	velmeshev_PFC	rachel_subclass	VIP	0.9181181429368375	0.23
