query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
lim	Dissection_Primary_visual_cortexV1	VLMC	nan	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	L5 ET	0.0	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Microglia	0.9333333333333333	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Endothelial	0.0	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	unknown	0.0	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	L6b	nan	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Oligodendrocyte	0.9230769230769231	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	GABAergic	0.5294117647058824	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	L2/3-6 IT	0.6	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Non-neuron	nan	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Glutamatergic	0.18181818181818182	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	OPC	0.6	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	SNCG	nan	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Astrocyte	0.9	0.3334028716381658		0.6421800356506239	rachel_subclass	0.0
lim	Dissection_Primary_visual_cortexV1	Microglia	0.9333333333333333	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	deep layer non-IT	0.18181818181818182	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	unknown	0.0	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Vascular	0.2	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	CGE	nan	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	GABAergic	0.5294117647058824	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	L2/3-6 IT	0.6	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Oligodendrocyte lineage	0.9354838709677419	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Non-neuron	nan	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Glutamatergic	0.18181818181818182	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Astrocyte	0.9	0.40562412114939284		0.6669249036858146	rachel_class	0.0
lim	Dissection_Primary_visual_cortexV1	Glutamatergic	0.7142857142857143	0.5233990147783252		0.7041625615763547	rachel_family	0.0
lim	Dissection_Primary_visual_cortexV1	GABAergic	0.5	0.5233990147783252		0.7041625615763547	rachel_family	0.0
lim	Dissection_Primary_visual_cortexV1	Non-neuron	0.8793103448275862	0.5233990147783252		0.7041625615763547	rachel_family	0.0
lim	Dissection_Primary_visual_cortexV1	unknown	0.0	0.5233990147783252		0.7041625615763547	rachel_family	0.0
