ref	query	key	label	auc	optimal threshold
whole_cortex	velmeshev_PFC	rachel_subclass	LAMP5	1.0	0.490923348222804
whole_cortex	velmeshev_PFC	rachel_subclass	VIP	0.9379432624113475	0.252344002843752
whole_cortex	velmeshev_PFC	rachel_subclass	SST	1.0	0.186493829780366
whole_cortex	velmeshev_PFC	rachel_subclass	Astrocyte	1.0	0.510309468939419
whole_cortex	velmeshev_PFC	rachel_subclass	Microglia	1.0	0.587066102748483
whole_cortex	velmeshev_PFC	rachel_subclass	Oligodendrocyte	0.9971590909090908	0.163145463136604
whole_cortex	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.9946666666666667	0.141991792368025
whole_cortex	velmeshev_PFC	rachel_subclass	OPC	0.996078431372549	0.269809429770095
whole_cortex	velmeshev_PFC	rachel_subclass	PVALB	0.9797979797979799	0.26139509402106
whole_cortex	velmeshev_PFC	rachel_subclass	Endothelial	1.0	0.414395449658952
