ref	query	key	label	auc	optimal threshold
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	LAMP5	1.0	0.382225568373095
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	VIP	1.0	0.370862114709481
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	Astrocyte	1.0	0.839626790078403
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	Endothelial	0.9947916666666666	0.158364875582878
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	Microglia	1.0	0.667883362019429
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	OPC	1.0	0.646938649446254
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	Oligodendrocyte	1.0	0.46461173153714
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.9934548854604957	0.106949632671114
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	PVALB	0.9978947368421052	0.34592763457713
Dissection_Primary_somatosensory_cortex_S1	velmeshev_PFC	rachel_subclass	SST	1.0	0.316048520196105
