ref	query	key	label	auc	optimal threshold
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	Astrocyte	1.0	0.15
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	L2/3-6 IT	0.839	0.23
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	L5 ET	0.8115789473684211	0.05
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	L5/6 NP	0.8195876288659794	0.01
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	L6 CT	0.8877551020408163	0.07
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	Microglia	0.9020618556701031	0.09
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	Oligodendrocyte	0.9180871212121212	0.19
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	PVALB	0.8801020408163265	0.07
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	SST	0.9791666666666666	0.12
Dissection_Anterior_cingulate_cortex_ACC	nagy	rachel_subclass	VIP	0.993127147766323	0.16
