ref	query	key	label	auc	optimal threshold
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	Astrocyte	1.0	0.42
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	Chandelier	1.0	0.78
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	Endothelial	1.0	0.64
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	L2/3-6 IT	0.9660835080905094	0.27
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	L5 ET	0.8894095192241558	0.02
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	L5/6 NP	0.5009992563673545	0.02
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	L6b	0.9826673497267759	0.07
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	Microglia	1.0	0.49
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	OPC	1.0	0.83
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	Oligodendrocyte	0.9999999999999999	0.37
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	PVALB	1.0	0.33
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	SST	1.0	0.56
Dissection_Anterior_cingulate_cortex_ACC	pineda	rachel_subclass	VIP	0.9360119047619049	0.29
