ref	query	key	label	auc	optimal threshold
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	LAMP5	0.9993648373983739	0.467218361429998
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	VIP	0.8093925070028012	0.145197583299506
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	Astrocyte	0.9947711522873355	0.317363034253306
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	Endothelial	0.8445670543791629	0.050706259920093
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	Microglia	0.9755763153002417	0.58630871371677
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	Oligodendrocyte	0.998263888888889	1.0
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	OPC	0.9945084938206908	0.863971021578639
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	L2/3-6 IT	0.9762015952776792	0.886066711704567
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	PVALB	0.8930234554389579	0.641279573719394
Dissection_Anterior_cingulate_cortex_ACC	velmeshev_ACC	rachel_subclass	SST	0.9961945128064899	0.213102035579799
