ref	query	key	label	auc	optimal threshold
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	VIP	1.0	0.0772606062275223
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	L5 ET	0.9473684210526315	0.0873227461331319
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	L6b	0.9591836734693878	0.281575838376139
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	Astrocyte	1.0	0.0877312297420332
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	Endothelial	1.0	0.51032786975979
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	Microglia	1.0	0.633511647862106
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	Oligodendrocyte	1.0	0.319987205220334
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	OPC	1.0	0.863366158392209
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	L2/3-6 IT	0.967032967032967	0.163067345595407
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	Chandelier	1.0	0.52235334730184
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	PVALB	1.0	0.324761479681522
Dissection_Primary_visual_cortexV1	pineda	rachel_subclass	SST	1.0	0.503739295385031
