ref	query	key	label	auc	optimal threshold
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	Microglia	0.9967589743589744	0.762755679956655
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	Endothelial	0.9324324324324325	0.034461314199629
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	SST	0.999070228723734	0.200390444116387
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	Astrocyte	0.9903005591078987	0.756672178087659
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	PVALB	0.9181330863573856	0.484497449797185
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	Oligodendrocyte	0.9869731800766284	0.925589657529873
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	VIP	0.8798766749673899	0.0269820459882735
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	OPC	0.9999852226212114	0.393878100978194
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	LAMP5	0.9995432225648053	0.795976174510918
primary_somatosensory_cortex	velmeshev_ACC	rachel_subclass	L2/3-6 IT	0.9563449141175961	0.132001025595735
