ref	query	key	label	auc	optimal threshold
anterior_cingulate_cortex	nagy	rachel_subclass	VIP	0.9705455476820627	0.0691857268391162
anterior_cingulate_cortex	nagy	rachel_subclass	L5 ET	0.41969519343493555	0.0
anterior_cingulate_cortex	nagy	rachel_subclass	L6 CT	0.8003902045209903	0.0282640463815723
anterior_cingulate_cortex	nagy	rachel_subclass	Astrocyte	0.9332383124287343	0.0504858960196638
anterior_cingulate_cortex	nagy	rachel_subclass	Endothelial	0.8738197424892704	0.0110588210752448
anterior_cingulate_cortex	nagy	rachel_subclass	Microglia	0.9143321467265129	0.199838601369832
anterior_cingulate_cortex	nagy	rachel_subclass	Oligodendrocyte	0.8288769344922621	0.243861219111826
anterior_cingulate_cortex	nagy	rachel_subclass	OPC	0.990301724137931	1.0
anterior_cingulate_cortex	nagy	rachel_subclass	L2/3-6 IT	0.9209301688976487	0.222072729102873
anterior_cingulate_cortex	nagy	rachel_subclass	PVALB	0.8473435225618632	0.984270028766234
anterior_cingulate_cortex	nagy	rachel_subclass	SST	0.8047297297297297	0.84108467821153
