ref	query	key	label	auc	optimal threshold
primary_visual_cortex	velmeshev	rachel_subclass	Astrocyte	0.972549019607843	0.19
primary_visual_cortex	velmeshev	rachel_subclass	Endothelial	1.0	0.18
primary_visual_cortex	velmeshev	rachel_subclass	L2/3-6 IT	0.7298951048951049	0.09
primary_visual_cortex	velmeshev	rachel_subclass	L5/6 NP	0.774914089347079	0.08
primary_visual_cortex	velmeshev	rachel_subclass	LAMP5	0.9999999999999999	0.38
primary_visual_cortex	velmeshev	rachel_subclass	Microglia	0.9828178694158076	0.12
primary_visual_cortex	velmeshev	rachel_subclass	OPC	0.9989785495403474	0.14
primary_visual_cortex	velmeshev	rachel_subclass	Oligodendrocyte	0.992849846782431	0.17
primary_visual_cortex	velmeshev	rachel_subclass	PVALB	0.9946808510638298	0.12
primary_visual_cortex	velmeshev	rachel_subclass	SST	0.8789473684210526	0.11
primary_visual_cortex	velmeshev	rachel_subclass	VIP	0.8411458333333334	0.08
