query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
velmeshev	Dissection:_Angular_gyrus_AnG	VIP	0.6666666666666666	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Endothelial	0.5	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Glutamatergic	0.1111111111111111	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L5 6 NP	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	LAMP5	1.0	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	SNCG	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Oligodendrocyte	0.9565217391304348	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L6 CT	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	VLMC	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L2/3-6 IT	0.37037037037037035	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Chandelier	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L6b	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L5 ET	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	PVALB	0.5	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Astrocyte	0.9285714285714286	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	OPC	1.0	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L5/6 NP	0.0	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	SST	1.0	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	GABAergic	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Microglia	1.0	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Non-neuron	nan	0.38253530075476244		0.6115401426270991	rachel_subclass	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	deep layer non-IT	0.21052631578947367	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	MGE	1.0	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	CGE	0.8333333333333334	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Glutamatergic	0.1111111111111111	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Astrocyte	0.9285714285714286	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Oligodendrocyte lineage	0.9777777777777777	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	unknown	nan	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	L2/3-6 IT	0.37037037037037035	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	GABAergic	nan	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Vascular	0.8	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Microglia	1.0	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Non-neuron	nan	0.5193075280794578		0.6587496519075466	rachel_class	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	unknown	nan	0.5980558367071525		0.7914004723346828	rachel_family	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Glutamatergic	0.6875	0.5980558367071525		0.7914004723346828	rachel_family	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	Non-neuron	0.8842105263157894	0.5980558367071525		0.7914004723346828	rachel_family	0.0
velmeshev	Dissection:_Angular_gyrus_AnG	GABAergic	0.8205128205128205	0.5980558367071525		0.7914004723346828	rachel_family	0.0
