query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
lim_Accumbens	primary_somatosensory_cortex	Chandelier	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	GABAergic	0.5641025641025641	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	SNCG	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	L2/3-6 IT	0.6	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Oligodendrocyte	0.9411764705882353	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	L5 ET	0.0	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Astrocyte	0.8695652173913043	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Microglia	1.0	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Endothelial	0.3333333333333333	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	OPC	0.6666666666666666	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Non-neuron	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	Glutamatergic	0.38095238095238093	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	L6b	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	LAMP5	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	L6 CT	nan	0.3570531088689657		0.6115898726640414	rachel_subclass	0.0
lim_Accumbens	primary_somatosensory_cortex	GABAergic	0.5641025641025641	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Oligodendrocyte lineage	0.8837209302325582	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	MGE	nan	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	L2/3-6 IT	0.6	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	deep layer non-IT	0.5	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Astrocyte	0.8695652173913043	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Microglia	1.0	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Vascular	0.3333333333333333	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	CGE	nan	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Non-neuron	nan	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Glutamatergic	0.38095238095238093	0.46651585691019465		0.6530551409418952	rachel_class	0.0
lim_Accumbens	primary_somatosensory_cortex	Non-neuron	0.9	0.6321289977251437		0.663715152326152	rachel_family	0.0
lim_Accumbens	primary_somatosensory_cortex	GABAergic	0.46808510638297873	0.6321289977251437		0.663715152326152	rachel_family	0.0
lim_Accumbens	primary_somatosensory_cortex	Glutamatergic	0.5283018867924528	0.6321289977251437		0.663715152326152	rachel_family	0.0
