ref	query	key	label	auc	optimal threshold
primary_somatosensory_cortex	pineda	rachel_subclass	PVALB	1.0	0.288481070960803
primary_somatosensory_cortex	pineda	rachel_subclass	Endothelial	1.0	0.475546096709115
primary_somatosensory_cortex	pineda	rachel_subclass	VIP	1.0	0.100715010674325
primary_somatosensory_cortex	pineda	rachel_subclass	L5 ET	0.9221052631578948	0.058828600765071
primary_somatosensory_cortex	pineda	rachel_subclass	L6b	1.0	0.324341914781096
primary_somatosensory_cortex	pineda	rachel_subclass	Astrocyte	1.0	0.263215326643961
primary_somatosensory_cortex	pineda	rachel_subclass	Microglia	1.0	0.743282635731609
primary_somatosensory_cortex	pineda	rachel_subclass	Oligodendrocyte	1.0	0.288696378480151
primary_somatosensory_cortex	pineda	rachel_subclass	OPC	1.0	0.75353173190175
primary_somatosensory_cortex	pineda	rachel_subclass	L2/3-6 IT	0.9633699633699633	0.235163728259338
primary_somatosensory_cortex	pineda	rachel_subclass	Chandelier	1.0	0.446349268875479
primary_somatosensory_cortex	pineda	rachel_subclass	SST	1.0	0.432018548677483
