ref	query	key	label	auc	optimal threshold
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	Astrocyte	0.9972549019607844	0.16
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	Endothelial	1.0	0.22
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	L2/3-6 IT	0.8004079254079254	0.15
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	L5/6 NP	0.7268041237113402	0.15
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	LAMP5	1.0	0.53
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	Microglia	1.0	0.29
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	OPC	1.0	0.26
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	Oligodendrocyte	0.992849846782431	0.16
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	PVALB	0.9893617021276595	0.09
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	SST	0.9978947368421052	0.31
Dissection_Primary_auditory_cortexA1	velmeshev	rachel_subclass	VIP	0.9869791666666666	0.15
