ref	query	key	label	auc	optimal threshold
whole_cortex	pineda	rachel_subclass	VIP	1.0	0.0936134428530059
whole_cortex	pineda	rachel_subclass	L6b	0.9621993127147765	0.175034590138665
whole_cortex	pineda	rachel_subclass	L5 ET	0.8547368421052631	0.0849380637617028
whole_cortex	pineda	rachel_subclass	Microglia	1.0	0.496489713159373
whole_cortex	pineda	rachel_subclass	SST	1.0	0.417092141576357
whole_cortex	pineda	rachel_subclass	Astrocyte	1.0	0.404950340684182
whole_cortex	pineda	rachel_subclass	L2/3-6 IT	0.9948018193632229	0.182800019285061
whole_cortex	pineda	rachel_subclass	PVALB	1.0	0.4979403996896
whole_cortex	pineda	rachel_subclass	Chandelier	1.0	0.477868958883418
whole_cortex	pineda	rachel_subclass	Oligodendrocyte	1.0	0.248451832411261
whole_cortex	pineda	rachel_subclass	OPC	1.0	0.568831167760206
