ref	query	key	label	auc	optimal threshold
primary_visual_cortex	velmeshev	rachel_subclass	Microglia	0.9832646048109966	1.0
primary_visual_cortex	velmeshev	rachel_subclass	OPC	0.9949666270914188	0.399785156860665
primary_visual_cortex	velmeshev	rachel_subclass	Oligodendrocyte	0.9984806260736783	0.955064736481132
primary_visual_cortex	velmeshev	rachel_subclass	Endothelial	0.8387096774193548	0.0795828597085603
primary_visual_cortex	velmeshev	rachel_subclass	VIP	0.8390587167070217	0.0096770122363822
primary_visual_cortex	velmeshev	rachel_subclass	LAMP5	0.9989495798319328	0.137666908175068
primary_visual_cortex	velmeshev	rachel_subclass	SST	0.9994415357766143	0.0519990607498443
primary_visual_cortex	velmeshev	rachel_subclass	L2/3-6 IT	0.9528206033187342	0.103697152586823
primary_visual_cortex	velmeshev	rachel_subclass	Astrocyte	0.9942402758274252	0.184154480941624
primary_visual_cortex	velmeshev	rachel_subclass	PVALB	0.8864184763874526	0.696927966841457
