query	reference	label	f1_score	weighted_f1	key	cutoff	query_region	ref_region	disease	sex	dev_stage
rosmap	anterior_cingulate_gyrus	Endothelial	nan	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	unknown	nan	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Microglia	1.0	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	GABAergic	0.7741935483870968	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	OPC	1.0	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Pericyte	0.0	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Astrocyte	1.0	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Glutamatergic	0.9292929292929293	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Oligodendrocyte	1.0	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Non-neuron	nan	0.9231704138155752	subclass	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Microglia	1.0	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Astrocyte	1.0	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Glutamatergic	0.9292929292929293	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	unknown	nan	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Vascular	1.0	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	GABAergic	0.7741935483870968	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Non-neuron	nan	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Oligodendrocyte lineage	1.0	0.9331704138155752	class	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	GABAergic	0.7741935483870968	0.9282428775836911	family	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Non-neuron	0.9855072463768116	0.9282428775836911	family	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	unknown	nan	0.9282428775836911	family	0.0	prefrontal cortex	anterior cingulate gyrus			
rosmap	anterior_cingulate_gyrus	Glutamatergic	0.9292929292929293	0.9282428775836911	family	0.0	prefrontal cortex	anterior cingulate gyrus			
