query	reference	label	f1_score	macro_f1	micro_f1	weighted_f1	key	cutoff
pineda	Dissection_Angular_gyrus_AnG	Astrocyte	1.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	PVALB	1.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	Microglia	0.6666666666666666	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	CGE	nan	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	VIP	0.8	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	Chandelier	nan	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	Oligodendrocyte	0.9904761904761905	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	VLMC	nan	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	SST	1.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	L5 ET	0.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	L6b	0.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	L5/6 NP	0.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	GABAergic	1.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	L2/3-6 IT	0.8333333333333334	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	L6 CT	nan	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	OPC	1.0	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	Endothelial	nan	0.48767507002801114		0.8616190476190475	rachel_subclass	0.0
pineda	Dissection_Angular_gyrus_AnG	Astrocyte	1.0	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	Microglia	0.6666666666666666	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	CGE	0.9090909090909091	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	Oligodendrocyte lineage	0.9914529914529915	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	GABAergic	1.0	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	L2/3-6 IT	0.8333333333333334	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	deep layer non-IT	0.5	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	Vascular	nan	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	MGE	0.8888888888888888	0.7543814210480877		0.9076340326340328	rachel_class	0.0
pineda	Dissection_Angular_gyrus_AnG	Glutamatergic	0.9166666666666666	0.939236111111111		0.9599999999999999	rachel_family	0.0
pineda	Dissection_Angular_gyrus_AnG	Non-neuron	0.984375	0.939236111111111		0.9599999999999999	rachel_family	0.0
pineda	Dissection_Angular_gyrus_AnG	GABAergic	0.9166666666666666	0.939236111111111		0.9599999999999999	rachel_family	0.0
