query	reference	label	f1_score	weighted_f1	key	cutoff	query_region	ref_region	disease	sex	dev_stage
rosmap	primary_visual_cortex	Glutamatergic	0.9514563106796117	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	GABAergic	0.9230769230769231	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Microglia	1.0	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	VLMC	nan	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	OPC	1.0	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Pericyte	0.0	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Oligodendrocyte	0.9787234042553191	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Astrocyte	0.9090909090909091	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Non-neuron	nan	0.9446200071360161	subclass	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Glutamatergic	0.9514563106796117	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	GABAergic	0.9230769230769231	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Microglia	1.0	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Vascular	1.0	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Oligodendrocyte lineage	0.9795918367346939	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Astrocyte	0.9090909090909091	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Non-neuron	nan	0.9546243492984131	class	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Glutamatergic	0.9514563106796117	0.9499056474770956	family	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	GABAergic	0.9230769230769231	0.9499056474770956	family	0.0	prefrontal cortex	primary visual cortex			
rosmap	primary_visual_cortex	Non-neuron	0.9577464788732394	0.9499056474770956	family	0.0	prefrontal cortex	primary visual cortex			
