ref	query	key	label	auc	optimal threshold
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	Astrocyte	0.9424268339034587	0.08
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	Endothelial	0.8648068669527897	0.05
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	L2/3-6 IT	0.953648955681476	0.46
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	L5 ET	0.9105398314073578	0.07
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	L5/6 NP	0.6418275677125235	0.19
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	L6 CT	0.8343649085037674	0.03
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	Microglia	0.8685574988391889	0.15
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	OPC	0.9970665708812261	0.1
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	Oligodendrocyte	0.9555530527877889	0.11
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	PVALB	0.9542004574755667	0.06
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	SST	0.8858708708708708	0.12
Dissection_Dorsolateral_prefrontal_cortex_DFC	nagy	rachel_subclass	VIP	0.9737471185861862	0.12
