ref	query	key	label	auc	optimal threshold
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	Astrocyte	1.0	0.31
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	L2/3-6 IT	0.9138	0.19
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	L5 ET	0.7452631578947368	0.1
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	L5/6 NP	0.6735395189003437	0.02
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	L6 CT	0.4872448979591837	0.04
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	Microglia	0.8848797250859106	0.13
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	Oligodendrocyte	0.9209280303030304	0.15
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	PVALB	0.8928571428571429	0.07
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	SST	0.9947916666666667	0.29
Whole_Taxonomy_-_DLPFC_Seattle_Alzheimers_Disease_Atlas_SEA-AD	nagy	rachel_subclass	VIP	0.9604810996563574	0.05
