ref	query	key	label	auc	optimal threshold
whole_cortex	velmeshev_PFC	rachel_subclass	Astrocyte	1.0	0.29
whole_cortex	velmeshev_PFC	rachel_subclass	Endothelial	0.9973958333333334	0.23
whole_cortex	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.8361383824216924	0.09
whole_cortex	velmeshev_PFC	rachel_subclass	L5/6 NP	0.7104454685099847	0.03
whole_cortex	velmeshev_PFC	rachel_subclass	LAMP5	1.0	0.57
whole_cortex	velmeshev_PFC	rachel_subclass	Microglia	1.0	0.4
whole_cortex	velmeshev_PFC	rachel_subclass	OPC	1.0	0.14
whole_cortex	velmeshev_PFC	rachel_subclass	Oligodendrocyte	0.9985119047619048	0.21
whole_cortex	velmeshev_PFC	rachel_subclass	PVALB	1.0	0.28
whole_cortex	velmeshev_PFC	rachel_subclass	SST	0.999113475177305	0.2
whole_cortex	velmeshev_PFC	rachel_subclass	VIP	1.0	0.31
