ref	query	key	label	auc	optimal threshold
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	LAMP5	1.0	0.394357810155373
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	VIP	1.0	0.150108361460316
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	Astrocyte	1.0	0.677550439398634
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	Endothelial	0.875	0.549126862056331
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	Microglia	1.0	0.713281828327781
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	Oligodendrocyte	1.0	0.469667041920996
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	OPC	1.0	0.639232102931706
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	L2/3-6 IT	0.9962599345488546	0.131727024877723
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	SST	1.0	0.212701770426236
Dissection_Primary_auditory_cortexA1	velmeshev_PFC	rachel_subclass	PVALB	1.0	0.323078536177357
